  Measurement Number     Measurement type
4.9061e-12 2.6513e-12 -5.7811e-12 -3.3954e-12
4.9519e-12 2.6404e-12 -5.8116e-12 -3.4838e-12
4.8255e-12 2.5098e-12 -5.8847e-12 -3.4669e-12
4.8948e-12 2.5682e-12 -5.7773e-12 -3.4036e-12
4.9798e-12 2.6072e-12 -5.799e-12 -3.4422e-12
 4.851e-12 2.5271e-12 -5.8206e-12 -3.345e-12
5.0106e-12 2.6009e-12 -5.8339e-12 -3.4058e-12
 4.879e-12 2.5043e-12 -5.9303e-12 -3.493e-12
4.9075e-12 2.6131e-12 -5.7957e-12 -3.4041e-12
4.9603e-12 2.6541e-12 -5.7952e-12 -3.4352e-12
4.8678e-12 2.4932e-12 -5.8658e-12 -3.4664e-12
4.8185e-12 2.5876e-12 -5.8088e-12 -3.4228e-12
4.9432e-12 2.6046e-12 -5.7959e-12 -3.4017e-12
4.8697e-12 2.5269e-12 -5.8976e-12 -3.445e-12
4.9523e-12 2.6247e-12 -5.7937e-12 -3.4472e-12
4.9148e-12 2.5852e-12 -5.8552e-12 -3.5306e-12
4.8596e-12 2.5638e-12 -5.8282e-12 -3.4102e-12
4.9217e-12 2.6077e-12 -5.7645e-12 -3.3352e-12
4.9447e-12 2.5263e-12 -5.8824e-12 -3.4519e-12
4.8948e-12  2.603e-12 -5.8689e-12 -3.3959e-12
4.8976e-12 2.6426e-12 -5.7779e-12 -3.3465e-12
 4.929e-12 2.5538e-12 -5.9076e-12 -3.5029e-12
4.9306e-12 2.6695e-12 -5.7416e-12 -3.3806e-12
4.9174e-12  2.573e-12 -5.8453e-12 -3.529e-12
4.8319e-12 2.5584e-12 -5.8778e-12 -3.4231e-12
4.9483e-12 2.5995e-12 -5.787e-12 -3.3825e-12
4.9746e-12 2.5829e-12 -5.8583e-12 -3.5032e-12
4.8203e-12 2.5399e-12 -5.8398e-12 -3.4469e-12
4.9043e-12 2.6056e-12 -5.7884e-12 -3.414e-12
4.9325e-12 2.5809e-12 -5.8521e-12 -3.5432e-12
4.8172e-12 2.5744e-12 -5.8098e-12 -3.4085e-12
4.9193e-12 2.5637e-12 -5.8664e-12 -3.4761e-12
 4.868e-12 2.5007e-12 -5.9181e-12 -3.5317e-12
 4.921e-12 2.6356e-12 -5.8581e-12 -3.4844e-12
4.9508e-12 2.6003e-12 -5.8202e-12 -3.5006e-12
4.8285e-12 2.5269e-12 -5.8871e-12 -3.4818e-12
 4.849e-12 2.5749e-12 -5.8782e-12 -3.4175e-12
4.9469e-12 2.5958e-12 -5.8094e-12 -3.5373e-12
4.8233e-12 2.5117e-12 -5.9327e-12 -3.5027e-12
4.9766e-12 2.6031e-12 -5.772e-12 -3.4651e-12
4.8318e-12 2.4994e-12 -5.9033e-12 -3.5201e-12
 4.848e-12 2.5726e-12 -5.7733e-12 -3.4208e-12
4.9428e-12 2.6421e-12 -5.7868e-12 -3.4353e-12
 4.883e-12  2.495e-12 -5.888e-12 -3.4916e-12
4.8824e-12 2.5727e-12 -5.833e-12 -3.3737e-12
4.9521e-12 2.5881e-12 -5.7902e-12 -3.448e-12
4.8474e-12 2.5044e-12 -5.9363e-12 -3.4734e-12
4.8877e-12 2.6762e-12 -5.7484e-12 -3.4131e-12
4.8774e-12 2.5266e-12 -5.8753e-12 -3.5019e-12
4.8295e-12 2.5519e-12 -5.8357e-12 -3.4316e-12
4.9288e-12 2.6055e-12 -5.8112e-12 -3.3935e-12
4.9456e-12  2.561e-12 -5.8876e-12 -3.4884e-12
4.8577e-12 2.5516e-12 -5.8402e-12 -3.4179e-12
4.8773e-12 2.5843e-12 -5.7987e-12 -3.412e-12
4.8776e-12 2.5955e-12 -5.8786e-12 -3.5035e-12
 4.813e-12 2.5995e-12 -5.7251e-12 -3.322e-12
4.8811e-12 2.5695e-12 -5.8269e-12 -3.4831e-12
4.8315e-12 2.5299e-12 -5.9379e-12 -3.4636e-12
4.8421e-12 2.5809e-12 -5.7665e-12 -3.4052e-12
4.9323e-12 2.6503e-12 -5.8781e-12 -3.5544e-12
4.7416e-12 2.5172e-12 -5.8647e-12 -3.4921e-12
4.8391e-12 2.5606e-12 -5.7874e-12 -3.3609e-12
4.9114e-12  2.585e-12 -5.781e-12 -3.5206e-12
4.7893e-12 2.5374e-12 -5.8132e-12 -3.4114e-12
 4.929e-12 2.5989e-12 -5.8468e-12 -3.4372e-12
 4.866e-12 2.5073e-12 -5.9186e-12 -3.5282e-12
4.8328e-12 2.6246e-12 -5.8282e-12 -3.3881e-12
4.9386e-12 2.6309e-12 -5.8106e-12 -3.5099e-12
4.8243e-12 2.4851e-12 -5.8901e-12 -3.4734e-12
4.8554e-12 2.5576e-12 -5.8318e-12 -3.4362e-12
4.8543e-12 2.5722e-12 -5.7964e-12 -3.4997e-12
4.8107e-12 2.4758e-12 -5.9224e-12 -3.4381e-12
4.9172e-12  2.643e-12 -5.7808e-12 -3.4458e-12
4.8434e-12 2.5426e-12 -5.905e-12 -3.4895e-12
4.8292e-12  2.566e-12 -5.8048e-12 -3.3982e-12
4.9003e-12 2.6364e-12 -5.7995e-12 -3.3961e-12
4.8967e-12 2.5468e-12 -5.8935e-12 -3.4542e-12
4.8694e-12 2.5135e-12  -5.87e-12 -3.4327e-12
4.9093e-12 2.5924e-12 -5.7841e-12 -3.3841e-12
4.9148e-12 2.4782e-12 -5.8847e-12 -3.5139e-12
4.8686e-12 2.6018e-12 -5.792e-12 -3.4251e-12
4.8781e-12 2.5797e-12 -5.823e-12 -3.4371e-12
4.8581e-12 2.4847e-12 -5.8725e-12 -3.5101e-12
4.9032e-12 2.6043e-12 -5.7691e-12 -3.352e-12
4.9263e-12 2.5436e-12 -5.8973e-12 -3.5152e-12
4.8285e-12 2.5851e-12 -5.8229e-12 -3.4593e-12
4.8644e-12 2.5825e-12 -5.7489e-12 -3.4012e-12
4.9133e-12 2.5899e-12 -5.8616e-12 -3.5072e-12
4.8375e-12 2.5892e-12 -5.7362e-12 -3.3332e-12
 4.906e-12 2.6162e-12 -5.8173e-12 -3.4376e-12
4.8615e-12 2.5184e-12 -5.8604e-12 -3.3916e-12
4.8793e-12 2.6044e-12 -5.7486e-12 -3.3717e-12
 4.917e-12 2.5858e-12 -5.7438e-12 -3.4288e-12
 4.842e-12 2.5639e-12 -5.8532e-12 -3.4574e-12
4.8468e-12 2.5834e-12 -5.8192e-12 -3.3514e-12
4.9135e-12 2.5959e-12 -5.7788e-12 -3.4547e-12
4.8186e-12 2.5152e-12 -5.8372e-12 -3.3284e-12
4.9601e-12 2.6298e-12 -5.8212e-12 -3.4103e-12
4.8423e-12 2.5331e-12 -5.8895e-12 -3.4591e-12
4.8613e-12 2.5838e-12 -5.7983e-12 -3.3479e-12
4.9288e-12 2.6296e-12 -5.7963e-12 -3.3886e-12
4.8336e-12 2.5208e-12 -5.8583e-12 -3.4026e-12
4.8514e-12 2.5532e-12 -5.8631e-12 -3.3758e-12
 4.907e-12 2.6233e-12 -5.8116e-12 -3.366e-12
4.8315e-12 2.5021e-12 -5.9078e-12 -3.4211e-12
4.9276e-12 2.6399e-12 -5.8036e-12  -3.42e-12
4.8578e-12 2.5598e-12 -5.8982e-12 -3.4917e-12
4.7766e-12 2.5135e-12 -5.8549e-12 -3.4197e-12
4.9125e-12  2.631e-12 -5.7852e-12 -3.373e-12
4.8868e-12 2.5699e-12 -5.857e-12 -3.469e-12
4.8179e-12 2.5834e-12 -5.874e-12 -3.4367e-12
4.8914e-12 2.5906e-12 -5.798e-12 -3.3543e-12
4.9014e-12 2.5727e-12 -5.8862e-12 -3.4986e-12
4.7822e-12 2.5947e-12 -5.8285e-12 -3.4361e-12
4.8653e-12 2.5617e-12 -5.8381e-12 -3.4884e-12
4.8066e-12 2.5131e-12 -5.9163e-12 -3.479e-12
4.8539e-12 2.6537e-12 -5.7591e-12 -3.3581e-12
4.9384e-12 2.5584e-12 -5.8272e-12 -3.4582e-12
4.7891e-12 2.5459e-12 -5.8592e-12 -3.4403e-12
4.8635e-12 2.6001e-12 -5.7931e-12 -3.3787e-12
4.8642e-12 2.6104e-12 -5.7796e-12 -3.4667e-12
4.8102e-12 2.5488e-12 -5.7937e-12 -3.3259e-12
4.9146e-12 2.6179e-12 -5.7837e-12 -3.4544e-12
4.8435e-12  2.521e-12 -5.882e-12 -3.4276e-12
4.8159e-12 2.6138e-12 -5.805e-12 -3.3422e-12
 4.909e-12 2.5857e-12 -5.7853e-12 -3.4392e-12
4.8397e-12 2.4971e-12 -5.8654e-12 -3.3899e-12
4.8164e-12 2.5521e-12 -5.8404e-12 -3.3326e-12
4.9533e-12 2.5996e-12 -5.7443e-12 -3.3395e-12
4.8354e-12 2.5196e-12 -5.8496e-12 -3.3223e-12
4.9269e-12 2.6431e-12 -5.7306e-12 -3.3106e-12
4.8835e-12 2.5657e-12 -5.8194e-12 -3.4234e-12
4.8174e-12  2.613e-12 -5.8121e-12 -3.301e-12
4.8844e-12 2.6279e-12 -5.7639e-12 -3.3872e-12
 4.863e-12 2.5063e-12 -5.8881e-12 -3.399e-12
4.8473e-12 2.5711e-12 -5.871e-12 -3.3944e-12
4.8569e-12 2.5728e-12 -5.7593e-12 -3.3099e-12
4.8906e-12 2.5695e-12 -5.9002e-12 -3.4784e-12
4.8443e-12 2.6152e-12 -5.781e-12 -3.3759e-12
4.8603e-12  2.602e-12 -5.8282e-12 -3.4975e-12
 4.781e-12 2.5641e-12 -5.8845e-12 -3.4406e-12
4.8587e-12 2.6005e-12 -5.7451e-12 -3.2799e-12
4.9146e-12 2.5965e-12 -5.7962e-12 -3.5119e-12
4.8402e-12 2.5521e-12 -5.8267e-12 -3.4345e-12
4.8441e-12  2.595e-12 -5.7619e-12 -3.3155e-12
4.8982e-12  2.546e-12 -5.9008e-12 -3.511e-12
4.7697e-12 2.5681e-12 -5.7625e-12 -3.3402e-12
4.9293e-12 2.5581e-12 -5.7764e-12 -3.407e-12
4.8238e-12 2.5329e-12 -5.8572e-12 -3.4368e-12
4.8618e-12 2.6259e-12 -5.7804e-12 -3.3844e-12
4.8856e-12 2.6154e-12 -5.806e-12 -3.4019e-12
4.8252e-12 2.5456e-12 -5.8127e-12 -3.4647e-12
4.8579e-12 2.5675e-12 -5.7911e-12 -3.3688e-12
4.9421e-12 2.6258e-12 -5.7844e-12 -3.4274e-12
4.8137e-12 2.5035e-12 -5.8192e-12 -3.3729e-12
4.8968e-12 2.6364e-12 -5.7492e-12 -3.3994e-12
4.8408e-12  2.556e-12 -5.8608e-12 -3.4647e-12
4.7856e-12 2.5515e-12 -5.7815e-12 -3.3042e-12
4.9191e-12 2.6059e-12 -5.765e-12 -3.3477e-12
4.7829e-12 2.5012e-12 -5.8899e-12 -3.4569e-12
4.7982e-12 2.5505e-12 -5.8371e-12 -3.4042e-12
4.9304e-12 2.6375e-12 -5.7872e-12 -3.3695e-12
4.8794e-12 2.5009e-12 -5.9348e-12 -3.4665e-12
4.8993e-12 2.6279e-12 -5.7997e-12 -3.4131e-12
4.8158e-12  2.517e-12 -5.8572e-12 -3.4783e-12
4.7819e-12 2.5437e-12 -5.8388e-12 -3.3523e-12
4.9126e-12 2.6169e-12 -5.7957e-12 -3.3715e-12
4.8681e-12 2.5399e-12 -5.8538e-12 -3.4638e-12
4.8012e-12 2.5603e-12 -5.8442e-12 -3.3732e-12
4.8552e-12  2.605e-12 -5.7855e-12 -3.3561e-12
4.8945e-12 2.5761e-12 -5.8886e-12 -3.4842e-12
4.7962e-12 2.6432e-12 -5.7705e-12 -3.3354e-12
4.8959e-12 2.5614e-12 -5.8089e-12 -3.4286e-12
 4.808e-12 2.5422e-12 -5.8819e-12 -3.4158e-12




