  Measurement Number     Measurement type
 4.357e-09 4.1495e-09 -2.3896e-09 -2.0948e-09
4.3488e-09 4.1625e-09 -2.4017e-09 -2.0976e-09
4.3549e-09 4.1727e-09 -2.4106e-09 -2.095e-09
4.3495e-09 4.1399e-09 -2.3778e-09 -2.0873e-09
4.3569e-09 4.1696e-09 -2.3864e-09 -2.0944e-09
4.3518e-09 4.1748e-09 -2.3625e-09 -2.0641e-09
 4.345e-09 4.1649e-09 -2.4121e-09 -2.1007e-09
4.3607e-09 4.1679e-09 -2.3696e-09 -2.1029e-09
4.3676e-09 4.1505e-09 -2.3907e-09 -2.0843e-09
4.3413e-09 4.1701e-09 -2.3868e-09 -2.0684e-09
4.3525e-09  4.165e-09 -2.4075e-09 -2.1081e-09
4.3515e-09 4.1641e-09 -2.4136e-09 -2.0869e-09
4.3488e-09  4.164e-09 -2.377e-09  -2.07e-09
4.3323e-09 4.1599e-09 -2.389e-09 -2.091e-09
4.3426e-09 4.1554e-09 -2.3866e-09 -2.0711e-09
 4.345e-09  4.159e-09 -2.3801e-09 -2.0904e-09
4.3462e-09 4.1574e-09 -2.3804e-09 -2.0825e-09
4.3349e-09 4.1563e-09 -2.3653e-09 -2.066e-09
4.3318e-09 4.1359e-09 -2.3678e-09 -2.0764e-09
4.3423e-09 4.1562e-09 -2.3428e-09 -2.0578e-09
4.3455e-09 4.1499e-09 -2.3711e-09 -2.0773e-09
4.3359e-09 4.1495e-09 -2.3397e-09 -2.046e-09
4.3369e-09 4.1237e-09 -2.3617e-09 -2.061e-09
4.3399e-09 4.1328e-09 -2.341e-09 -2.0376e-09
4.3197e-09 4.1347e-09 -2.3727e-09 -2.0609e-09
4.3248e-09 4.1368e-09 -2.3515e-09 -2.0238e-09
4.3406e-09 4.1396e-09 -2.3515e-09 -2.0425e-09
 4.334e-09 4.1544e-09 -2.3671e-09 -2.0358e-09
4.3401e-09 4.1496e-09 -2.3378e-09 -2.0401e-09
4.3191e-09 4.1555e-09 -2.3572e-09 -2.0534e-09
4.3444e-09 4.1557e-09 -2.3523e-09 -2.0461e-09
4.3386e-09 4.1363e-09 -2.3443e-09 -2.0541e-09
4.3276e-09 4.1652e-09 -2.3503e-09 -2.0409e-09
4.3443e-09 4.1568e-09 -2.3709e-09 -2.0718e-09
 4.342e-09 4.1469e-09 -2.3333e-09 -2.0205e-09
4.3284e-09 4.1573e-09 -2.3495e-09 -2.0518e-09
4.3422e-09 4.1543e-09 -2.3427e-09 -2.0292e-09
4.3368e-09 4.1356e-09 -2.3518e-09 -2.0504e-09
4.3399e-09 4.1537e-09 -2.3515e-09 -2.0586e-09
4.3402e-09 4.1517e-09 -2.3442e-09 -2.026e-09
4.3367e-09 4.1364e-09 -2.3678e-09 -2.0548e-09
4.3566e-09 4.1527e-09 -2.3493e-09 -2.0598e-09
4.3308e-09 4.1609e-09 -2.3663e-09 -2.0576e-09
4.3405e-09 4.1522e-09 -2.3809e-09 -2.0734e-09
4.3385e-09 4.1682e-09 -2.3388e-09 -2.0379e-09
4.3361e-09 4.1497e-09 -2.3852e-09 -2.0689e-09
4.3452e-09 4.1545e-09 -2.3769e-09 -2.0409e-09
4.3456e-09 4.1504e-09 -2.3845e-09 -2.0632e-09
 4.351e-09 4.1552e-09 -2.3708e-09 -2.0555e-09
4.3422e-09 4.1434e-09  -2.37e-09 -2.0692e-09
4.3412e-09 4.1585e-09 -2.3879e-09 -2.0781e-09
4.3648e-09 4.1661e-09 -2.3917e-09 -2.0908e-09
4.3552e-09 4.1785e-09 -2.3712e-09 -2.0591e-09
4.3553e-09 4.1659e-09 -2.3821e-09 -2.0859e-09
4.3746e-09 4.1722e-09 -2.3777e-09 -2.066e-09
 4.377e-09  4.188e-09 -2.3647e-09 -2.0941e-09
4.3705e-09 4.1707e-09 -2.3747e-09 -2.0447e-09
4.3546e-09 4.1752e-09 -2.3961e-09 -2.0905e-09
4.3601e-09 4.1755e-09 -2.3481e-09 -2.0479e-09
4.3633e-09 4.1662e-09 -2.3631e-09 -2.0273e-09
4.3579e-09 4.1795e-09 -2.3735e-09 -2.0572e-09
4.3841e-09 4.1801e-09 -2.3441e-09 -2.034e-09
 4.365e-09 4.1729e-09 -2.3584e-09 -2.0691e-09
4.3671e-09 4.1785e-09 -2.3869e-09 -2.0844e-09
4.3747e-09 4.1787e-09 -2.4083e-09 -2.0698e-09
4.3832e-09 4.1776e-09 -2.4123e-09 -2.093e-09
4.3803e-09 4.1879e-09 -2.3961e-09 -2.0944e-09
4.3805e-09 4.1916e-09  -2.39e-09 -2.0726e-09
4.3843e-09 4.1857e-09 -2.4102e-09 -2.1087e-09
4.3738e-09  4.176e-09 -2.3825e-09 -2.0827e-09
4.3582e-09 4.1742e-09 -2.394e-09 -2.0824e-09
4.3808e-09  4.166e-09 -2.3918e-09 -2.0805e-09
  4.37e-09 4.1585e-09 -2.3718e-09 -2.0637e-09
 4.378e-09  4.182e-09 -2.3657e-09 -2.0809e-09
4.3605e-09 4.1744e-09 -2.3944e-09 -2.0806e-09
4.3619e-09 4.1699e-09 -2.4154e-09 -2.1174e-09
4.3564e-09 4.1727e-09 -2.3858e-09 -2.0919e-09
4.3699e-09 4.1769e-09 -2.3747e-09 -2.0763e-09
4.3512e-09 4.1577e-09 -2.3603e-09 -2.0429e-09
4.3598e-09 4.1594e-09 -2.3819e-09 -2.0773e-09
4.3478e-09 4.1657e-09 -2.3748e-09 -2.0602e-09
4.3571e-09 4.1694e-09 -2.3883e-09 -2.0612e-09
4.3645e-09 4.1708e-09 -2.3625e-09 -2.0564e-09
4.3648e-09 4.1678e-09 -2.3345e-09 -2.0508e-09
4.3731e-09 4.1556e-09 -2.334e-09 -2.0197e-09
4.3634e-09 4.1827e-09 -2.3433e-09 -2.0668e-09
4.3818e-09  4.192e-09 -2.3813e-09 -2.0843e-09
 4.372e-09 4.1823e-09 -2.3811e-09 -2.0848e-09
4.3775e-09 4.1882e-09 -2.3801e-09 -2.0866e-09
4.3665e-09 4.1715e-09 -2.3549e-09 -2.0407e-09
4.3597e-09 4.1751e-09 -2.349e-09 -2.0393e-09
4.3577e-09 4.1814e-09 -2.4019e-09 -2.0824e-09
4.3721e-09 4.1777e-09 -2.3834e-09 -2.0939e-09
4.3728e-09 4.1898e-09 -2.3937e-09 -2.0919e-09
4.3631e-09 4.1634e-09 -2.3978e-09 -2.1012e-09
4.3671e-09 4.1813e-09 -2.4106e-09 -2.1258e-09
4.3898e-09 4.1862e-09 -2.4193e-09 -2.1015e-09
4.3793e-09 4.1872e-09 -2.4157e-09 -2.1195e-09
4.3635e-09 4.1723e-09 -2.3899e-09 -2.0999e-09
4.3732e-09   4.19e-09 -2.4016e-09 -2.0922e-09
4.3894e-09 4.2019e-09 -2.4334e-09 -2.1151e-09
4.3831e-09 4.1954e-09 -2.4036e-09 -2.1041e-09
4.3775e-09 4.1925e-09 -2.4155e-09 -2.1034e-09
4.3882e-09 4.1842e-09 -2.3924e-09 -2.0841e-09
4.3852e-09 4.1755e-09 -2.3969e-09 -2.0953e-09
4.3551e-09 4.1851e-09 -2.3947e-09 -2.0992e-09
4.3746e-09 4.1981e-09 -2.4079e-09 -2.1126e-09
 4.377e-09 4.1721e-09 -2.4024e-09 -2.0855e-09
4.3646e-09 4.1802e-09 -2.4295e-09 -2.1054e-09
4.3764e-09 4.1962e-09 -2.4063e-09 -2.1337e-09
4.3943e-09 4.1768e-09 -2.3723e-09 -2.085e-09
4.3751e-09 4.1748e-09 -2.4104e-09 -2.0897e-09
4.3684e-09 4.1674e-09 -2.3819e-09 -2.0819e-09
4.3636e-09 4.1731e-09 -2.3591e-09 -2.0707e-09
4.3686e-09 4.1793e-09 -2.3752e-09 -2.0605e-09
4.3536e-09 4.1714e-09 -2.3618e-09 -2.0719e-09
4.3686e-09 4.1774e-09 -2.3543e-09  -2.05e-09
 4.364e-09 4.1543e-09 -2.3538e-09 -2.0651e-09
4.3404e-09 4.1434e-09 -2.383e-09 -2.073e-09
4.3438e-09 4.1657e-09 -2.3815e-09 -2.0782e-09
 4.379e-09 4.1806e-09 -2.3509e-09 -2.0497e-09
4.3451e-09 4.1641e-09 -2.372e-09 -2.0781e-09
 4.371e-09 4.1615e-09 -2.3625e-09 -2.048e-09
4.3369e-09 4.1652e-09 -2.392e-09 -2.0711e-09
4.3596e-09 4.1914e-09 -2.3807e-09 -2.0814e-09
4.3574e-09 4.1777e-09 -2.3909e-09 -2.0807e-09
 4.359e-09 4.1767e-09 -2.3834e-09 -2.0709e-09
 4.362e-09 4.1707e-09 -2.3712e-09 -2.0709e-09
4.3649e-09 4.1735e-09 -2.3382e-09 -2.0271e-09
4.3444e-09 4.1456e-09 -2.3336e-09 -2.0326e-09
 4.341e-09 4.1494e-09 -2.3214e-09 -2.0377e-09
4.3298e-09 4.1497e-09 -2.3184e-09 -2.0357e-09
 4.342e-09 4.1481e-09 -2.3322e-09 -2.0349e-09
4.3198e-09 4.1351e-09 -2.3428e-09 -2.048e-09
4.3407e-09 4.1569e-09 -2.3324e-09 -2.0205e-09
4.3459e-09 4.1544e-09 -2.3318e-09 -2.0359e-09
4.3401e-09 4.1538e-09 -2.3564e-09 -2.0361e-09
4.3265e-09 4.1597e-09 -2.3468e-09 -2.0328e-09
4.3423e-09 4.1649e-09 -2.3437e-09 -2.0439e-09
4.3529e-09 4.1674e-09 -2.3778e-09 -2.056e-09
4.3817e-09 4.1768e-09 -2.3695e-09 -2.0531e-09
4.3607e-09 4.1771e-09 -2.3634e-09 -2.0636e-09
 4.359e-09 4.1716e-09 -2.3859e-09 -2.0991e-09
4.3651e-09 4.1685e-09 -2.362e-09 -2.0379e-09
4.3619e-09  4.165e-09 -2.3939e-09 -2.0841e-09
4.3737e-09 4.1791e-09 -2.3841e-09 -2.1187e-09
4.3538e-09 4.1769e-09 -2.3873e-09 -2.0946e-09
4.3517e-09 4.1621e-09 -2.381e-09 -2.0799e-09
4.3552e-09 4.1849e-09 -2.3984e-09 -2.073e-09
4.3613e-09 4.1698e-09 -2.4137e-09 -2.1128e-09
4.3755e-09 4.1818e-09 -2.3875e-09 -2.1024e-09
4.3708e-09 4.1832e-09 -2.3915e-09 -2.0643e-09
4.3628e-09 4.1588e-09 -2.3723e-09 -2.059e-09
4.3547e-09 4.1694e-09 -2.371e-09 -2.057e-09
4.3571e-09 4.1692e-09 -2.371e-09 -2.0758e-09
4.3429e-09 4.1609e-09 -2.3612e-09 -2.0672e-09
4.3664e-09 4.1703e-09 -2.4055e-09 -2.0873e-09
4.3557e-09 4.1537e-09 -2.3834e-09 -2.0665e-09
 4.359e-09 4.1721e-09 -2.3897e-09 -2.0706e-09
4.3464e-09 4.1619e-09 -2.3897e-09 -2.0643e-09
4.3515e-09 4.1661e-09 -2.4102e-09 -2.0792e-09
4.3595e-09  4.178e-09 -2.4213e-09 -2.0949e-09
4.3509e-09 4.1553e-09 -2.3694e-09 -2.0586e-09
 4.349e-09 4.1495e-09 -2.3849e-09 -2.0716e-09
4.3565e-09 4.1621e-09 -2.3891e-09 -2.0655e-09
4.3679e-09 4.1781e-09 -2.4102e-09 -2.0892e-09
4.3741e-09 4.1784e-09 -2.3856e-09 -2.0776e-09
 4.381e-09 4.1988e-09 -2.3871e-09 -2.0798e-09
4.3788e-09 4.1741e-09 -2.3983e-09 -2.1015e-09
4.3634e-09 4.1727e-09 -2.4215e-09 -2.1029e-09
4.3627e-09 4.1704e-09 -2.3933e-09 -2.0784e-09
 4.361e-09 4.1696e-09 -2.4215e-09 -2.0944e-09
4.3686e-09 4.1745e-09 -2.3924e-09 -2.1034e-09
4.3515e-09 4.1679e-09 -2.4272e-09 -2.0855e-09
4.3752e-09 4.1864e-09 -2.409e-09 -2.0999e-09
4.3656e-09 4.1746e-09 -2.3995e-09 -2.0889e-09
4.3695e-09 4.1923e-09 -2.4157e-09 -2.1253e-09
4.3884e-09 4.1792e-09 -2.4014e-09 -2.0985e-09
4.3793e-09  4.188e-09 -2.4029e-09 -2.101e-09
4.3833e-09 4.2039e-09 -2.441e-09 -2.1194e-09
4.3795e-09 4.2128e-09 -2.4044e-09 -2.0957e-09
4.3814e-09 4.1871e-09 -2.4041e-09 -2.0634e-09
4.3828e-09 4.1948e-09 -2.4088e-09 -2.0918e-09
4.3857e-09 4.2022e-09 -2.3784e-09 -2.0779e-09
4.3873e-09 4.1844e-09 -2.4152e-09 -2.1075e-09
4.3836e-09 4.2126e-09 -2.4102e-09 -2.103e-09
4.3969e-09 4.1932e-09 -2.4345e-09 -2.1071e-09
4.3913e-09 4.1953e-09 -2.3951e-09 -2.0875e-09
4.3802e-09 4.2041e-09 -2.424e-09 -2.1127e-09
4.3902e-09 4.1983e-09 -2.4033e-09 -2.0822e-09
4.3796e-09 4.2022e-09 -2.3981e-09 -2.096e-09
4.3847e-09 4.1934e-09 -2.3977e-09 -2.1015e-09
4.3807e-09 4.2093e-09 -2.381e-09 -2.0848e-09
4.3944e-09 4.2013e-09 -2.3664e-09 -2.0883e-09
 4.406e-09 4.2056e-09 -2.3746e-09 -2.074e-09
4.4086e-09 4.2037e-09 -2.3657e-09 -2.0767e-09
4.3923e-09 4.2072e-09 -2.3916e-09 -2.0935e-09
4.3971e-09 4.2114e-09 -2.4159e-09 -2.0997e-09
4.3933e-09  4.196e-09 -2.4094e-09 -2.1142e-09
4.3989e-09 4.2101e-09 -2.3939e-09 -2.0702e-09
4.4038e-09 4.1933e-09 -2.3994e-09 -2.0703e-09
  4.38e-09 4.2194e-09 -2.3974e-09 -2.076e-09
 4.382e-09 4.2045e-09 -2.3986e-09 -2.0704e-09
4.4082e-09  4.207e-09 -2.4136e-09 -2.0965e-09
4.4042e-09 4.2172e-09 -2.3989e-09 -2.1041e-09
4.4082e-09 4.1924e-09 -2.3969e-09 -2.0872e-09
 4.414e-09 4.2174e-09 -2.4155e-09 -2.0978e-09
4.4136e-09 4.1954e-09 -2.4033e-09 -2.0886e-09
4.4027e-09 4.1913e-09 -2.4172e-09 -2.1065e-09
4.4035e-09 4.2027e-09 -2.4298e-09 -2.1267e-09
4.4022e-09 4.2137e-09 -2.4441e-09 -2.1533e-09
4.4015e-09 4.1982e-09 -2.4213e-09 -2.1217e-09
4.3947e-09 4.1991e-09 -2.4357e-09 -2.1444e-09
4.3785e-09 4.1979e-09 -2.414e-09 -2.1112e-09
4.3915e-09 4.1822e-09 -2.4173e-09 -2.1304e-09
 4.383e-09 4.1846e-09 -2.3858e-09 -2.0833e-09
4.3753e-09 4.1757e-09 -2.4024e-09 -2.0955e-09
4.3813e-09 4.1773e-09 -2.3993e-09 -2.0929e-09
4.3698e-09 4.1776e-09 -2.3953e-09 -2.1061e-09
4.3875e-09 4.1927e-09 -2.4384e-09 -2.1306e-09
4.3811e-09 4.1954e-09 -2.4227e-09 -2.1136e-09
4.3722e-09 4.1939e-09 -2.3967e-09 -2.1098e-09
4.3895e-09 4.1831e-09 -2.3825e-09 -2.0788e-09
  4.36e-09 4.1689e-09 -2.3815e-09 -2.0618e-09
4.3713e-09  4.188e-09 -2.4108e-09 -2.0942e-09
4.3714e-09 4.1926e-09 -2.4217e-09 -2.1048e-09
4.3892e-09 4.1914e-09 -2.4002e-09 -2.0919e-09
4.3872e-09 4.1837e-09 -2.3873e-09 -2.0886e-09
4.3848e-09 4.1921e-09 -2.4145e-09 -2.088e-09
4.3779e-09 4.1742e-09 -2.3936e-09 -2.0905e-09
4.3848e-09 4.1829e-09 -2.3936e-09 -2.0808e-09
4.3921e-09 4.1822e-09 -2.3737e-09 -2.0974e-09
4.3782e-09 4.1851e-09 -2.4167e-09 -2.0969e-09
4.3932e-09 4.1989e-09 -2.399e-09 -2.095e-09
 4.381e-09  4.181e-09 -2.3994e-09 -2.0893e-09
4.3927e-09 4.2011e-09 -2.4062e-09 -2.068e-09
4.3737e-09 4.1872e-09 -2.3713e-09 -2.0818e-09
4.3891e-09 4.1944e-09 -2.4106e-09 -2.0851e-09
4.3845e-09 4.1997e-09 -2.4066e-09 -2.0935e-09
 4.392e-09 4.1847e-09 -2.4129e-09 -2.0761e-09
 4.403e-09 4.2099e-09 -2.4239e-09 -2.1105e-09
4.3902e-09 4.2016e-09 -2.409e-09 -2.1125e-09
4.3833e-09 4.2034e-09 -2.4034e-09 -2.0916e-09
4.4099e-09 4.2105e-09 -2.4085e-09 -2.1272e-09
4.4039e-09 4.2025e-09 -2.4181e-09 -2.1186e-09
4.3988e-09 4.2051e-09 -2.4256e-09 -2.0902e-09
4.3944e-09 4.2052e-09 -2.4095e-09 -2.1089e-09
 4.406e-09  4.221e-09 -2.4091e-09 -2.1253e-09
4.4149e-09 4.2098e-09 -2.4328e-09 -2.1154e-09
4.3999e-09 4.2036e-09 -2.4207e-09 -2.1272e-09
4.4066e-09 4.1961e-09 -2.3948e-09 -2.0854e-09
4.3838e-09 4.1928e-09 -2.3999e-09 -2.1065e-09
4.3958e-09 4.1898e-09 -2.4035e-09 -2.1201e-09
4.4006e-09 4.2023e-09 -2.4296e-09 -2.1192e-09
4.3977e-09 4.1995e-09 -2.416e-09 -2.1082e-09
4.4049e-09 4.2107e-09 -2.3893e-09 -2.1069e-09
   4.4e-09 4.2112e-09 -2.4187e-09 -2.1078e-09
4.3945e-09 4.1982e-09 -2.3977e-09 -2.0915e-09
4.3858e-09 4.1984e-09 -2.4096e-09 -2.0869e-09
4.4033e-09 4.2029e-09 -2.4073e-09 -2.0797e-09
4.3834e-09 4.2056e-09 -2.4245e-09 -2.0933e-09
4.3875e-09 4.2148e-09 -2.4301e-09 -2.1163e-09
4.3978e-09 4.2078e-09 -2.424e-09 -2.1165e-09
 4.411e-09 4.2203e-09 -2.4172e-09 -2.1528e-09
4.3992e-09 4.2053e-09 -2.4254e-09 -2.101e-09
4.4008e-09 4.2127e-09 -2.4085e-09 -2.1057e-09
4.4138e-09  4.204e-09 -2.4117e-09 -2.1045e-09
4.4121e-09 4.2126e-09 -2.3837e-09 -2.0858e-09
4.3895e-09 4.2089e-09 -2.4032e-09 -2.1014e-09
4.4026e-09 4.2106e-09 -2.4147e-09 -2.1088e-09
4.3991e-09 4.2194e-09 -2.3945e-09 -2.0984e-09
4.4132e-09 4.2102e-09 -2.4006e-09 -2.0983e-09
4.4079e-09 4.2075e-09 -2.3991e-09 -2.1105e-09
4.3949e-09 4.2111e-09 -2.4297e-09 -2.1025e-09
4.3912e-09 4.2018e-09 -2.4044e-09 -2.0981e-09
4.3916e-09 4.2096e-09 -2.411e-09 -2.0921e-09
4.3894e-09 4.1971e-09 -2.4171e-09 -2.113e-09
4.3879e-09 4.2168e-09 -2.4045e-09 -2.0802e-09
4.4026e-09 4.2218e-09 -2.428e-09 -2.0922e-09
4.4059e-09 4.2182e-09 -2.4298e-09 -2.1178e-09
4.3979e-09 4.2044e-09 -2.4199e-09 -2.1146e-09
4.4095e-09 4.2221e-09 -2.4152e-09 -2.1075e-09
4.3965e-09 4.2097e-09 -2.4285e-09 -2.1274e-09
4.4152e-09 4.2273e-09 -2.4295e-09 -2.1206e-09
4.3994e-09 4.2368e-09 -2.424e-09 -2.0723e-09
4.4129e-09 4.2127e-09 -2.4263e-09 -2.1327e-09
4.3975e-09 4.2193e-09 -2.4157e-09 -2.1077e-09
4.3947e-09 4.2253e-09  -2.42e-09 -2.1234e-09
4.4075e-09 4.2238e-09 -2.4385e-09  -2.13e-09
4.3995e-09 4.2095e-09 -2.4449e-09 -2.1243e-09
4.4174e-09  4.215e-09 -2.4003e-09 -2.106e-09
4.4162e-09 4.2159e-09 -2.4038e-09 -2.087e-09
4.4065e-09 4.2099e-09 -2.4057e-09 -2.0891e-09
4.3974e-09 4.2046e-09 -2.4023e-09 -2.0979e-09
4.4147e-09 4.2288e-09 -2.4178e-09 -2.0971e-09
4.4193e-09 4.2247e-09 -2.424e-09 -2.0959e-09
4.4035e-09 4.2212e-09  -2.41e-09 -2.1032e-09
 4.423e-09 4.2336e-09 -2.4371e-09 -2.1247e-09
4.3918e-09 4.2246e-09 -2.3926e-09 -2.0942e-09
4.4046e-09 4.2255e-09 -2.4261e-09 -2.1017e-09
4.3981e-09 4.2292e-09 -2.4122e-09 -2.0875e-09
4.4059e-09 4.2053e-09 -2.4128e-09 -2.1051e-09
4.3934e-09 4.2152e-09 -2.3844e-09 -2.073e-09
 4.409e-09 4.2317e-09 -2.3956e-09 -2.0908e-09
4.4297e-09   4.23e-09 -2.4168e-09 -2.1106e-09
4.4147e-09 4.2431e-09 -2.3916e-09 -2.0794e-09
4.4288e-09 4.2224e-09 -2.4161e-09 -2.1108e-09
4.4183e-09 4.2153e-09 -2.393e-09 -2.0972e-09
4.4266e-09 4.2185e-09 -2.3982e-09 -2.1053e-09
4.4171e-09 4.2262e-09 -2.3871e-09 -2.1016e-09
4.4035e-09 4.2022e-09 -2.3888e-09 -2.087e-09
4.4061e-09 4.2097e-09 -2.3757e-09 -2.0718e-09
4.3962e-09 4.2222e-09 -2.4146e-09 -2.1066e-09
4.4028e-09 4.2171e-09   -2.4e-09 -2.0883e-09
 4.401e-09 4.1977e-09 -2.3588e-09 -2.0364e-09
4.4017e-09 4.2136e-09 -2.3711e-09 -2.0676e-09
4.4086e-09 4.2096e-09 -2.3736e-09 -2.0657e-09
4.3913e-09 4.1946e-09 -2.3846e-09 -2.0828e-09
4.3872e-09 4.1961e-09 -2.3586e-09 -2.0681e-09
4.4072e-09    4.2e-09 -2.3805e-09 -2.0621e-09
4.3963e-09 4.2118e-09 -2.3633e-09 -2.0445e-09
4.3838e-09 4.2023e-09 -2.3767e-09 -2.0914e-09
4.3939e-09 4.2137e-09 -2.3692e-09 -2.075e-09
4.4011e-09 4.2136e-09 -2.403e-09 -2.0864e-09
4.3994e-09 4.2263e-09 -2.4149e-09 -2.1036e-09
4.4217e-09 4.2278e-09 -2.3955e-09 -2.0869e-09
4.4216e-09 4.2255e-09 -2.379e-09 -2.0517e-09
4.4094e-09 4.2359e-09 -2.3708e-09 -2.0762e-09
4.4068e-09 4.2133e-09 -2.3831e-09 -2.0827e-09
4.3993e-09 4.2094e-09 -2.3665e-09 -2.053e-09
 4.391e-09 4.2003e-09 -2.3644e-09 -2.0454e-09
4.3984e-09 4.2113e-09 -2.3967e-09 -2.0943e-09
4.4102e-09   4.21e-09 -2.4025e-09 -2.081e-09
 4.408e-09 4.2086e-09 -2.3942e-09 -2.0992e-09
4.4153e-09 4.2136e-09 -2.3923e-09 -2.0744e-09
4.4021e-09 4.2098e-09 -2.3614e-09 -2.0468e-09
 4.394e-09 4.2044e-09 -2.3636e-09 -2.0492e-09
4.3886e-09 4.1945e-09 -2.3872e-09 -2.0743e-09
4.3984e-09 4.1932e-09 -2.3862e-09 -2.0452e-09
4.4077e-09 4.2071e-09 -2.3872e-09 -2.0697e-09
4.3837e-09 4.2052e-09 -2.3869e-09 -2.0667e-09
 4.396e-09 4.1947e-09 -2.3809e-09 -2.0512e-09
4.3737e-09 4.2027e-09 -2.4122e-09 -2.1011e-09
 4.397e-09 4.2015e-09 -2.3834e-09 -2.0778e-09
4.3754e-09  4.218e-09 -2.3748e-09 -2.0537e-09
 4.398e-09 4.1932e-09 -2.3817e-09 -2.093e-09
4.3913e-09 4.1989e-09 -2.3709e-09 -2.0582e-09
4.3854e-09 4.1977e-09 -2.3857e-09 -2.0817e-09
4.3958e-09 4.2145e-09 -2.4013e-09 -2.1194e-09
4.3922e-09 4.2027e-09 -2.3993e-09 -2.1051e-09
4.3987e-09 4.2095e-09 -2.3928e-09 -2.0839e-09
4.3888e-09 4.2171e-09 -2.4214e-09 -2.0911e-09
4.4037e-09 4.2188e-09 -2.4069e-09 -2.0946e-09
4.3781e-09 4.1931e-09 -2.3832e-09 -2.1169e-09
4.4012e-09 4.2115e-09 -2.4025e-09 -2.1141e-09
4.3849e-09 4.1997e-09 -2.4288e-09 -2.121e-09
4.3862e-09 4.1998e-09 -2.384e-09 -2.103e-09
 4.393e-09 4.2008e-09 -2.4045e-09 -2.1077e-09
4.4119e-09 4.2078e-09 -2.4474e-09 -2.1373e-09
 4.412e-09 4.2032e-09 -2.4161e-09 -2.1055e-09
4.3997e-09 4.2076e-09 -2.4075e-09 -2.0911e-09
4.4003e-09 4.2062e-09 -2.3842e-09 -2.0875e-09
4.3812e-09 4.2147e-09 -2.3769e-09 -2.0908e-09
4.3847e-09 4.2102e-09 -2.3935e-09 -2.0915e-09
 4.394e-09 4.2052e-09 -2.4093e-09 -2.1263e-09
4.4173e-09 4.2196e-09 -2.4023e-09 -2.0754e-09
4.4129e-09  4.212e-09 -2.3994e-09 -2.1146e-09
4.4075e-09 4.2368e-09 -2.4379e-09 -2.1188e-09
4.4179e-09 4.2326e-09 -2.4414e-09 -2.1119e-09
4.4132e-09 4.2146e-09 -2.4071e-09 -2.0864e-09
4.4032e-09 4.2008e-09 -2.3784e-09 -2.0748e-09
4.4101e-09 4.2295e-09 -2.4405e-09 -2.112e-09
4.4162e-09 4.2412e-09 -2.464e-09 -2.1534e-09
4.4381e-09 4.2349e-09 -2.446e-09 -2.1438e-09
4.4303e-09 4.2213e-09 -2.4268e-09 -2.1289e-09
4.4022e-09 4.2253e-09 -2.426e-09 -2.1001e-09
4.4225e-09 4.2412e-09 -2.396e-09 -2.1098e-09
4.4259e-09 4.2398e-09 -2.4041e-09 -2.1137e-09
 4.422e-09 4.2369e-09 -2.413e-09 -2.0687e-09
4.4369e-09 4.2295e-09 -2.3989e-09 -2.0945e-09
4.3966e-09 4.2083e-09 -2.3927e-09 -2.0832e-09
4.4101e-09 4.2189e-09 -2.391e-09 -2.0928e-09
4.4076e-09 4.2162e-09 -2.3839e-09 -2.094e-09
4.4135e-09 4.2176e-09 -2.3928e-09 -2.062e-09
4.4108e-09 4.2112e-09 -2.3977e-09 -2.096e-09
4.4106e-09 4.2139e-09 -2.4101e-09 -2.1076e-09
4.4086e-09 4.2121e-09 -2.4145e-09 -2.1214e-09
4.4065e-09 4.2079e-09 -2.4192e-09 -2.1349e-09
4.4143e-09 4.2181e-09 -2.439e-09 -2.1247e-09
4.4065e-09 4.2214e-09 -2.4605e-09 -2.1538e-09
 4.427e-09 4.2215e-09 -2.4225e-09 -2.1208e-09
4.3965e-09  4.224e-09 -2.4266e-09 -2.0958e-09
4.4031e-09 4.2046e-09 -2.3869e-09 -2.0796e-09
4.3932e-09 4.2021e-09 -2.3837e-09 -2.0808e-09
4.4014e-09 4.2009e-09 -2.4317e-09 -2.126e-09
4.4052e-09 4.1873e-09 -2.4019e-09 -2.114e-09
4.4022e-09 4.2077e-09 -2.3998e-09 -2.1106e-09
4.4027e-09 4.2027e-09 -2.4255e-09 -2.1201e-09
4.3936e-09 4.1933e-09 -2.3998e-09 -2.1051e-09
4.3789e-09 4.2063e-09 -2.4208e-09 -2.1087e-09
4.3865e-09 4.1851e-09 -2.3625e-09 -2.0754e-09
4.3855e-09 4.1935e-09 -2.3832e-09 -2.0841e-09
 4.378e-09 4.1869e-09 -2.3865e-09 -2.082e-09
4.3778e-09  4.181e-09 -2.3963e-09 -2.1004e-09
4.3827e-09 4.2027e-09 -2.4097e-09 -2.0935e-09
4.3911e-09 4.2171e-09 -2.4102e-09 -2.0962e-09
4.4061e-09 4.2083e-09 -2.3945e-09 -2.0806e-09
4.3977e-09 4.1975e-09 -2.3935e-09 -2.0811e-09
4.3978e-09 4.1993e-09 -2.405e-09 -2.073e-09
4.3866e-09 4.2064e-09 -2.3988e-09 -2.0984e-09
4.3866e-09 4.1934e-09 -2.3981e-09 -2.0926e-09
4.4002e-09 4.1971e-09 -2.4092e-09 -2.0805e-09
4.4154e-09 4.2141e-09 -2.3909e-09 -2.1002e-09
4.3897e-09    4.2e-09 -2.4021e-09 -2.0904e-09
